   ID | AIRCRAFT | TYPE                 | CATEGORIE       | SOUS-CAT     | CONF OCR  | CLASSIF | FICHIER
  792 | TS-INP   | WORK_ORDER           | Check A         | -            | ✅  65.9% |   0.00 | R005.pdf
  791 | TS-INP   | WORK_ORDER           | Check A         | -            | ✅  67.6% |   0.00 | R0050.pdf
  796 | TS-INP   | WORK_ORDER           | Check A         | -            | ✅  71.9% |   0.00 | R0051.pdf
  793 | TS-INP   | WORK_ORDER           | Check A         | -            | ✅  66.3% |   0.00 | R0051BIS.pdf
  795 | TS-INP   | WORK_ORDER           | Check A         | -            | ✅  73.8% |   0.00 | R0052.pdf
  798 | TS-INP   | WORK_ORDER           | Check A         | -            | ✅  70.0% |   0.00 | R0052BIS.pdf
  797 | TS-INP   | WORK_ORDER           | Check A         | -            | ✅  69.9% |   0.00 | R0053.pdf
  800 | TS-INP   | WORK_ORDER           | Check A         | -            | ✅  69.6% |   0.00 | R0054.pdf
  799 | TS-INP   | WORK_ORDER           | Check A         | -            | ✅  75.2% |   0.00 | R0055.pdf
  803 | TS-INP   | WORK_ORDER           | Check A         | -            | ✅  62.8% |   0.00 | R0056.pdf
  802 | TS-INP   | WORK_ORDER           | Check A         | -            | ⚠️  59.5% |   0.00 | R0057.pdf
  806 | TS-INP   | WORK_ORDER           | Check A         | -            | ✅  73.4% |   0.00 | R0058.pdf
  804 | TS-INP   | WORK_ORDER           | Check A         | -            | ✅  73.8% |   0.00 | R0059.pdf
  801 | TS-INP   | WORK_ORDER           | Check A         | -            | ⚠️  59.6% |   0.00 | R006-R007-R008.pdf
  805 | TS-INP   | WORK_ORDER           | Check A         | -            | ✅  65.1% |   0.00 | R0060.pdf
  807 | TS-INP   | WORK_ORDER           | Check A         | -            | ⚠️  55.8% |   0.00 | R0061.pdf
  809 | TS-INP   | WORK_ORDER           | Check A         | -            | ✅  65.6% |   0.00 | R0062.pdf
  808 | TS-INP   | WORK_ORDER           | Check A         | -            | ✅  60.3% |   0.00 | R0063.pdf
  810 | TS-INP   | WORK_ORDER           | Check A         | -            | ✅  61.9% |   0.00 | R0064.pdf
  815 | TS-INP   | WORK_ORDER           | Check A         | -            | ✅  69.2% |   0.00 | R0065.pdf
  816 | TS-INP   | WORK_ORDER           | Check A         | -            | ✅  66.3% |   0.00 | R0065BIS.pdf
  812 | TS-INP   | WORK_ORDER           | Check A         | -            | ✅  66.4% |   0.00 | R0066.pdf
  814 | TS-INP   | WORK_ORDER           | Check A         | -            | ✅  66.0% |   0.00 | R0067.pdf
  811 | TS-INP   | WORK_ORDER           | Check A         | -            | ✅  67.5% |   0.00 | R0068.pdf
  813 | TS-INP   | WORK_ORDER           | Check A         | -            | ✅  69.3% |   0.00 | R0068BIS.pdf
  817 | TS-INP   | WORK_ORDER           | Check A         | -            | ✅  65.0% |   0.00 | R0069.pdf
  819 | TS-INP   | WORK_ORDER           | Check A         | -            | ✅  76.9% |   0.00 | R0070.pdf
  820 | TS-INP   | WORK_ORDER           | Check A         | -            | ✅  61.7% |   0.00 | R0071.pdf
  818 | TS-INP   | WORK_ORDER           | Check A         | -            | ✅  63.0% |   0.00 | R0072.pdf
  823 | TS-INP   | WORK_ORDER           | Check A         | -            | ⚠️  55.9% |   0.00 | R0073.pdf
  824 | TS-INP   | WORK_ORDER           | Check A         | -            | ✅  66.4% |   0.00 | R0074.pdf
  822 | TS-INP   | WORK_ORDER           | Check A         | -            | ✅  69.5% |   0.00 | R0075.pdf
  825 | TS-INP   | WORK_ORDER           | Check A         | -            | ✅  70.5% |   0.00 | R0076.pdf
  826 | TS-INP   | WORK_ORDER           | Check A         | -            | ✅  71.5% |   0.00 | R0077.pdf
  821 | TS-INP   | WORK_ORDER           | Check A         | -            | ✅  70.9% |   0.00 | R0078.pdf
  828 | TS-INP   | WORK_ORDER           | Check A         | -            | ⚠️  53.6% |   0.00 | R0079.pdf
  827 | TS-INP   | WORK_ORDER           | Check A         | -            | ⚠️  55.4% |   0.00 | R0080.pdf
  829 | TS-INP   | WORK_ORDER           | Check A         | -            | ⚠️  57.4% |   0.00 | R0081.pdf
  830 | TS-INP   | WORK_ORDER           | Check A         | -            | ✅  69.5% |   0.00 | R0082.pdf
  832 | TS-INP   | WORK_ORDER           | Check A         | -            | ✅  74.0% |   0.00 | R0083.pdf
  835 | TS-INP   | WORK_ORDER           | Check A         | -            | ✅  77.3% |   0.00 | R0084.pdf
  836 | TS-INP   | WORK_ORDER           | Check A         | -            | ✅  68.9% |   0.00 | R0085.pdf
  831 | TS-INP   | WORK_ORDER           | Check A         | -            | ✅  67.7% |   0.00 | R0086.pdf
  834 | TS-INP   | WORK_ORDER           | Check A         | -            | ✅  61.8% |   0.00 | R0087.pdf
  833 | TS-INP   | WORK_ORDER           | Check A         | -            | ✅  61.4% |   0.00 | R0088.pdf
  840 | TS-INP   | WORK_ORDER           | Check A         | -            | ⚠️  51.5% |   0.00 | R0089.pdf
  839 | TS-INP   | WORK_ORDER           | Check A         | -            | ✅  81.9% |   0.00 | R009.pdf
  837 | TS-INP   | WORK_ORDER           | Check A         | -            | ✅  62.2% |   0.00 | R0090.pdf
  838 | TS-INP   | WORK_ORDER           | Check A         | -            | ⚠️  54.0% |   0.00 | R0094.pdf
  841 | TS-INP   | WORK_ORDER           | Check A         | -            | ✅  60.3% |   0.00 | R0095.pdf
  846 | TS-INP   | WORK_ORDER           | Check A         | -            | ✅  66.7% |   0.00 | R0096.pdf
  844 | TS-INP   | WORK_ORDER           | Check A         | -            | ✅  64.5% |   0.00 | R0097.pdf
  845 | TS-INP   | WORK_ORDER           | Check A         | -            | ✅  69.0% |   0.00 | R0098.pdf
  843 | TS-INP   | WORK_ORDER           | Check A         | -            | ✅  70.6% |   0.00 | R0099.pdf
  842 | TS-INP   | WORK_ORDER           | Check A         | -            | ✅  75.4% |   0.00 | R010.pdf
  850 | TS-INP   | WORK_ORDER           | Check A         | -            | ✅  67.6% |   0.00 | R0100.pdf
  849 | TS-INP   | WORK_ORDER           | Check A         | -            | ⚠️  59.2% |   0.00 | R0101.pdf
  847 | TS-INP   | WORK_ORDER           | Check A         | -            | ✅  70.9% |   0.00 | R0102.pdf
  848 | TS-INP   | WORK_ORDER           | Check A         | -            | ✅  77.1% |   0.00 | R0105.pdf
  855 | TS-INP   | WORK_ORDER           | Check A         | -            | ✅  67.1% |   0.00 | R0106.pdf
  852 | TS-INP   | WORK_ORDER           | Check A         | -            | ✅  64.0% |   0.00 | R0107.pdf
  853 | TS-INP   | WORK_ORDER           | Check A         | -            | ✅  62.2% |   0.00 | R0108.pdf
  500 | TS-INP   | JOBCARD              | Check A         | -            | ✅  67.7% |   1.00 | 002.pdf
   92 | TS-INP   | JOBCARD              | Check A         | -            | ✅  63.5% |   1.00 | 003.pdf
   93 | TS-INP   | JOBCARD              | Check A         | -            | ✅  66.3% |   1.00 | 0034.pdf
   97 | TS-INP   | JOBCARD              | Check A         | -            | ✅  62.6% |   1.00 | 0035.pdf
   98 | TS-INP   | JOBCARD              | Check A         | -            | ✅  66.0% |   1.00 | 0036.pdf
   99 | TS-INP   | JOBCARD              | Check A         | -            | ✅  67.2% |   1.00 | 0037.pdf
  100 | TS-INP   | JOBCARD              | Check A         | -            | ✅  63.8% |   1.00 | 0038.pdf
  106 | TS-INP   | JOBCARD              | Check A         | -            | ✅  66.0% |   1.00 | 0039.pdf
  101 | TS-INP   | JOBCARD              | Check A         | -            | ✅  68.4% |   1.00 | 004.pdf
  104 | TS-INP   | JOBCARD              | Check A         | -            | ✅  65.3% |   1.00 | 0040.pdf
  103 | TS-INP   | JOBCARD              | Check A         | -            | ✅  66.0% |   1.00 | 0041.pdf
  102 | TS-INP   | JOBCARD              | Check A         | -            | ✅  67.0% |   1.00 | 0042.pdf
  105 | TS-INP   | JOBCARD              | Check A         | -            | ✅  71.7% |   1.00 | 0043.pdf
  107 | TS-INP   | JOBCARD              | Check A         | -            | ✅  62.1% |   1.00 | 0044.pdf
  108 | TS-INP   | JOBCARD              | Check A         | -            | ✅  70.8% |   1.00 | 0045.pdf
  110 | TS-INP   | JOBCARD              | Check A         | -            | ✅  70.4% |   1.00 | 0046.pdf
  109 | TS-INP   | JOBCARD              | Check A         | -            | ✅  67.1% |   1.00 | 0047.pdf
  111 | TS-INP   | JOBCARD              | Check A         | -            | ✅  71.2% |   1.00 | 0048.pdf
  112 | TS-INP   | JOBCARD              | Check A         | -            | ✅  71.6% |   1.00 | 0049.pdf
  113 | TS-INP   | JOBCARD              | Check A         | -            | ⚠️  57.6% |   1.00 | 005.pdf
  115 | TS-INP   | JOBCARD              | Check A         | -            | ✅  65.2% |   1.00 | 0050.pdf
  116 | TS-INP   | JOBCARD              | Check A         | -            | ✅  71.5% |   1.00 | 0051.pdf
  114 | TS-INP   | JOBCARD              | Check A         | -            | ✅  72.4% |   1.00 | 0052.pdf
  117 | TS-INP   | JOBCARD              | Check A         | -            | ✅  70.3% |   1.00 | 0053.pdf
  118 | TS-INP   | JOBCARD              | Check A         | -            | ✅  62.3% |   1.00 | 0054.pdf
  120 | TS-INP   | JOBCARD              | Check A         | -            | ✅  60.5% |   1.00 | 0055.pdf
  119 | TS-INP   | JOBCARD              | Check A         | -            | ✅  70.3% |   1.00 | 0056.pdf
  125 | TS-INP   | JOBCARD              | Check A         | -            | ✅  65.1% |   1.00 | 0057.pdf
  123 | TS-INP   | JOBCARD              | Check A         | -            | ✅  77.2% |   1.00 | 0058.pdf
  121 | TS-INP   | JOBCARD              | Check A         | -            | ✅  70.9% |   1.00 | 0059.pdf
  122 | TS-INP   | JOBCARD              | Check A         | -            | ✅  64.9% |   1.00 | 006.pdf
  124 | TS-INP   | JOBCARD              | Check A         | -            | ⚠️  53.5% |   1.00 | 0060.pdf
  126 | TS-INP   | JOBCARD              | Check A         | -            | ✅  63.7% |   1.00 | 0061.pdf
  127 | TS-INP   | JOBCARD              | Check A         | -            | ✅  66.8% |   1.00 | 0062.pdf
  128 | TS-INP   | JOBCARD              | Check A         | -            | ✅  67.6% |   1.00 | 0063.pdf
  130 | TS-INP   | JOBCARD              | Check A         | -            | ✅  72.0% |   1.00 | 0064.pdf
  129 | TS-INP   | JOBCARD              | Check A         | -            | ✅  80.0% |   1.00 | 0065.pdf
  131 | TS-INP   | JOBCARD              | Check A         | -            | ✅  66.0% |   1.00 | 0066.pdf
  134 | TS-INP   | JOBCARD              | Check A         | -            | ✅  67.5% |   1.00 | 0069.pdf
  133 | TS-INP   | JOBCARD              | Check A         | -            | ✅  64.5% |   1.00 | 007.pdf
  132 | TS-INP   | JOBCARD              | Check A         | -            | ⚠️  56.7% |   1.00 | 0070.pdf
  136 | TS-INP   | JOBCARD              | Check A         | -            | ✅  62.9% |   1.00 | 0071.pdf
  135 | TS-INP   | JOBCARD              | Check A         | -            | ✅  61.3% |   1.00 | 0072.pdf
  137 | TS-INP   | JOBCARD              | Check A         | -            | ✅  72.8% |   1.00 | 0073.pdf
  139 | TS-INP   | JOBCARD              | Check A         | -            | ✅  72.1% |   1.00 | 0074.pdf
  140 | TS-INP   | JOBCARD              | Check A         | -            | ✅  68.7% |   1.00 | 0075.pdf
  138 | TS-INP   | JOBCARD              | Check A         | -            | ⚠️  55.2% |   1.00 | 0076.pdf
  146 | TS-INP   | JOBCARD              | Check A         | -            | ✅  69.7% |   1.00 | 0077.pdf
  141 | TS-INP   | JOBCARD              | Check A         | -            | ✅  64.7% |   1.00 | 0078.pdf
  143 | TS-INP   | JOBCARD              | Check A         | -            | ⚠️  56.8% |   1.00 | 0079.pdf
  142 | TS-INP   | JOBCARD              | Check A         | -            | ⚠️  53.4% |   1.00 | 008.pdf
  144 | TS-INP   | JOBCARD              | Check A         | -            | ✅  66.5% |   1.00 | 0081.pdf
  145 | TS-INP   | JOBCARD              | Check A         | -            | ✅  65.6% |   1.00 | 0082.pdf
  149 | TS-INP   | JOBCARD              | Check A         | -            | ✅  68.3% |   1.00 | 0083.pdf
  147 | TS-INP   | JOBCARD              | Check A         | -            | ✅  69.5% |   1.00 | 0084.pdf
  150 | TS-INP   | JOBCARD              | Check A         | -            | ✅  63.0% |   1.00 | 0085.pdf
  148 | TS-INP   | JOBCARD              | Check A         | -            | ✅  66.6% |   1.00 | 0086.pdf
  155 | TS-INP   | JOBCARD              | Check A         | -            | ✅  71.5% |   1.00 | 0087.pdf
  156 | TS-INP   | JOBCARD              | Check A         | -            | ⚠️  59.1% |   1.00 | 0088.pdf
  151 | TS-INP   | JOBCARD              | Check A         | -            | ⚠️  56.2% |   1.00 | 0089.pdf
  152 | TS-INP   | JOBCARD              | Check A         | -            | ⚠️  58.4% |   1.00 | 009.pdf
  153 | TS-INP   | JOBCARD              | Check A         | -            | ⚠️  51.6% |   1.00 | 0090.pdf
  154 | TS-INP   | JOBCARD              | Check A         | -            | ✅  61.3% |   1.00 | 0091.pdf
  160 | TS-INP   | JOBCARD              | Check A         | -            | ✅  75.4% |   1.00 | 0092.pdf
  158 | TS-INP   | JOBCARD              | Check A         | -            | ✅  69.4% |   1.00 | 0098.pdf
  159 | TS-INP   | JOBCARD              | Check A         | -            | ✅  71.0% |   1.00 | 0099.pdf
  157 | TS-INP   | JOBCARD              | Check A         | -            | ⚠️  54.4% |   1.00 | 010.pdf
  162 | TS-INP   | JOBCARD              | Check A         | -            | ✅  70.7% |   1.00 | 0106.pdf
  163 | TS-INP   | JOBCARD              | Check A         | -            | ✅  68.7% |   1.00 | 0107.pdf
  164 | TS-INP   | JOBCARD              | Check A         | -            | ✅  61.2% |   1.00 | 0108.pdf
  161 | TS-INP   | JOBCARD              | Check A         | -            | ✅  66.3% |   1.00 | 0109.pdf
  166 | TS-INP   | JOBCARD              | Check A         | -            | ✅  69.0% |   1.00 | 011.pdf
  165 | TS-INP   | JOBCARD              | Check A         | -            | ✅  68.8% |   1.00 | 0110.pdf
  169 | TS-INP   | JOBCARD              | Check A         | -            | ✅  67.0% |   1.00 | 0111.pdf
  168 | TS-INP   | JOBCARD              | Check A         | -            | ✅  73.6% |   1.00 | 0112.pdf
  170 | TS-INP   | JOBCARD              | Check A         | -            | ✅  65.4% |   1.00 | 0113.pdf
  167 | TS-INP   | JOBCARD              | Check A         | -            | ✅  68.1% |   1.00 | 0114.pdf
  171 | TS-INP   | JOBCARD              | Check A         | -            | ✅  62.4% |   1.00 | 0115.pdf
  172 | TS-INP   | JOBCARD              | Check A         | -            | ✅  78.4% |   1.00 | 0116.pdf
  173 | TS-INP   | JOBCARD              | Check A         | -            | ✅  64.3% |   1.00 | 0117.pdf
  176 | TS-INP   | JOBCARD              | Check A         | -            | ⚠️  56.1% |   1.00 | 012.pdf
  175 | TS-INP   | JOBCARD              | Check A         | -            | ⚠️  53.7% |   1.00 | 013.pdf
  174 | TS-INP   | JOBCARD              | Check A         | -            | ⚠️  57.4% |   1.00 | 014.pdf
  177 | TS-INP   | JOBCARD              | Check A         | -            | ✅  60.2% |   1.00 | 015.pdf
  178 | TS-INP   | JOBCARD              | Check A         | -            | ⚠️  56.1% |   1.00 | 016.pdf
  179 | TS-INP   | JOBCARD              | Check A         | -            | ✅  67.5% |   1.00 | 017.pdf
  180 | TS-INP   | JOBCARD              | Check A         | -            | ✅  73.1% |   1.00 | 018.pdf
  181 | TS-INP   | JOBCARD              | Check A         | -            | ✅  67.0% |   1.00 | 019.pdf
  184 | TS-INP   | JOBCARD              | Check A         | -            | ✅  65.0% |   1.00 | 021.pdf
  182 | TS-INP   | JOBCARD              | Check A         | -            | ✅  68.6% |   1.00 | 022.pdf
  185 | TS-INP   | JOBCARD              | Check A         | -            | ✅  77.0% |   1.00 | 023.pdf
  186 | TS-INP   | JOBCARD              | Check A         | -            | ✅  65.0% |   1.00 | 024.pdf
